id,NumDash,NumDots,NumDashInHostname,UrlLength,NumQueryComponents,IpAddress,DomainInSubdomains,DomainInPaths,HostnameLength,PathLevel
2993,0,2,0,40,0,0,0,0,17,3
2318,0,4,0,54,0,0,0,0,26,2
4848,0,5,0,74,0,0,0,1,17,4
4293,0,4,0,57,0,0,0,0,23,4
6992,0,3,0,63,3,0,0,0,22,1
1516,1,2,0,73,0,0,0,0,14,4
217,0,3,0,62,0,0,0,0,17,5
9214,0,3,0,36,0,0,0,0,17,1
9062,1,2,0,46,0,0,0,0,9,3
8418,2,1,0,47,0,0,0,0,19,1
2264,0,3,0,36,0,0,0,0,18,1
5327,3,3,0,75,0,0,0,0,16,2
6841,6,2,0,70,0,0,0,0,9,2
8499,2,1,0,53,0,0,0,1,11,4
6011,0,4,0,61,0,0,0,0,17,3
894,0,2,0,43,0,0,0,1,11,3
1491,1,2,0,73,0,0,0,0,13,4
3004,1,3,0,43,0,0,0,0,26,2
1851,0,7,0,117,2,0,0,1,26,1
5200,0,7,0,66,0,0,0,1,12,5
6381,14,1,0,117,0,0,0,1,16,2
325,2,4,0,88,0,1,0,0,13,4
1216,1,3,0,114,1,0,0,1,13,4
2900,1,3,0,117,0,0,0,1,20,13
2934,2,3,0,104,0,0,0,0,15,7
3659,0,3,0,97,0,0,0,1,17,10
8679,2,2,2,39,0,0,0,0,16,2
6674,5,1,0,80,0,0,0,0,20,3
7973,9,1,0,111,1,0,0,1,20,3
8587,0,2,0,53,1,0,0,1,16,2
6170,6,1,0,91,0,0,0,0,11,3
9725,1,2,0,51,0,0,0,0,23,2
1130,1,3,0,57,0,0,0,1,11,4
8857,1,1,0,36,0,0,0,0,11,3
2919,0,2,0,27,0,0,0,0,19,0
3903,0,2,0,59,0,0,0,0,27,3
7948,8,4,2,118,0,0,0,0,40,3
9098,5,2,0,54,0,0,0,1,10,1
3828,0,3,0,60,0,0,0,1,20,4
4924,2,3,0,71,0,0,0,0,17,5
209,1,2,1,54,0,0,0,0,27,4
3255,5,3,4,109,0,0,1,1,57,4
2796,0,2,0,41,0,0,0,0,20,2
5107,0,2,0,61,0,0,0,1,15,2
9012,0,2,0,56,1,0,0,0,17,2
799,2,3,0,60,0,0,0,0,26,2
9106,1,1,0,48,0,0,0,1,13,3
735,1,1,0,52,0,0,0,0,19,4
2245,1,2,0,80,0,0,0,0,20,5
179,0,2,0,39,0,0,0,1,18,2
5831,3,2,0,99,0,0,0,1,19,2
7009,1,3,0,60,1,0,0,0,15,1
1175,0,2,0,69,0,0,0,0,16,5
6643,6,1,0,69,0,0,0,1,14,5
5849,5,1,0,82,0,0,0,1,12,6
1832,1,1,1,34,0,0,0,0,15,2
7996,10,1,0,104,0,0,0,1,18,5
9280,1,3,1,58,0,0,0,1,19,5
7898,0,4,0,60,0,0,0,0,34,3
8598,0,1,0,26,0,0,0,0,18,0
8523,1,1,0,59,0,0,0,1,18,6
199,0,1,0,72,0,0,0,0,26,3
7929,8,2,0,119,0,0,0,0,18,7
7077,5,2,0,62,0,0,0,0,13,3
9285,2,2,0,49,0,0,0,1,14,3
1098,1,1,0,79,0,0,0,0,13,4
549,2,4,0,103,0,1,0,0,13,4
6909,0,5,0,122,0,0,0,1,20,11
8230,0,2,0,63,1,0,0,1,16,2
4707,3,2,3,51,0,0,0,0,33,1
6913,0,3,0,60,1,0,0,1,17,2
3370,1,5,0,144,0,0,0,1,15,11
7584,8,1,0,102,0,0,0,1,14,4
2533,1,4,0,158,7,0,0,1,17,4
4056,0,4,0,56,0,0,0,0,22,4
2315,3,3,0,86,0,0,0,1,18,7
6654,7,1,1,79,0,0,0,1,18,5
6886,12,2,0,99,0,0,0,1,15,5
5938,2,2,0,110,6,0,0,0,16,4
2816,1,2,0,62,0,0,0,0,8,5
3438,0,4,0,75,0,0,0,0,18,4
3881,0,4,0,44,0,0,0,0,19,2
4158,3,2,0,99,0,0,0,1,19,7
67,1,3,0,48,0,0,0,0,16,3
7867,1,5,0,61,0,0,0,0,21,3
617,0,2,0,72,0,0,0,0,18,4
1119,1,1,0,39,0,0,0,0,15,3
3261,3,3,0,174,0,0,0,1,31,15
3402,3,4,0,69,0,0,0,1,21,3
3693,3,6,2,141,0,0,0,0,109,2
938,1,3,0,54,0,0,0,0,19,3
6605,14,1,0,101,0,0,0,1,14,2
2573,1,4,0,53,0,0,0,1,20,3
7537,9,2,0,89,0,0,0,1,12,5
6325,0,2,0,60,0,0,0,0,16,3
623,1,2,0,65,0,0,0,0,16,5
1682,0,2,0,76,0,0,0,0,23,4
2127,2,3,0,94,0,0,0,0,27,5
788,3,2,3,51,0,0,0,0,29,3
3333,2,2,0,70,0,0,0,1,32,4
7237,5,1,0,111,3,0,0,1,17,5
1093,0,2,0,108,0,0,0,1,14,5
9104,0,1,0,25,0,0,0,0,8,2
5021,0,3,0,25,0,0,0,0,17,0
9354,0,3,0,49,1,0,0,0,17,1
5945,0,3,0,141,1,0,0,0,25,5
3281,4,4,4,107,0,0,1,0,66,2
8187,4,2,0,78,0,0,0,1,19,2
2202,0,3,0,53,0,0,0,1,21,4
1161,1,3,1,55,0,0,0,0,20,2
5582,4,2,0,105,1,0,0,1,17,3
3593,5,3,4,109,0,0,1,1,57,4
3953,0,1,0,47,0,0,0,0,18,4
9692,0,2,0,30,0,0,0,0,13,1
6248,3,3,0,51,0,0,0,0,16,1
4154,0,3,0,72,0,0,0,0,28,3
479,0,2,0,43,0,0,0,0,23,1
1353,0,4,0,97,1,0,0,1,16,5
4310,0,4,0,57,0,0,0,1,22,3
5699,0,3,0,77,0,0,0,0,20,4
2648,1,14,0,237,6,0,0,0,12,2
8461,0,1,0,26,0,0,0,0,8,2
8199,0,2,0,79,1,0,0,0,13,1
7690,0,3,0,71,0,0,0,1,23,5
9258,1,2,0,38,0,0,0,0,12,3
2590,0,2,0,61,0,0,0,1,21,3
1034,0,1,0,39,0,0,0,0,28,2
4687,0,4,0,53,0,0,0,0,24,2
5012,0,3,0,23,0,0,0,0,15,0
2599,0,4,0,39,0,0,0,1,15,2
5820,10,2,0,89,0,0,0,1,20,4
4609,1,2,0,64,0,0,0,1,27,4
8471,3,1,0,58,0,0,0,1,12,5
9041,1,3,0,59,0,0,0,1,24,2
7451,0,2,0,67,0,0,0,1,13,4
4672,1,5,0,66,0,0,0,1,16,5
5584,12,2,0,117,2,0,0,1,21,1
3718,0,4,0,43,0,0,0,0,24,1
9328,0,2,0,47,0,0,0,1,13,6
3929,1,1,0,40,0,0,0,0,11,4
3618,1,2,0,67,0,0,0,0,22,5
1426,1,12,0,76,0,0,0,1,14,11
9379,0,2,0,27,0,0,0,0,19,0
2920,0,3,0,38,0,0,0,0,22,2
3820,0,3,0,56,0,0,0,0,23,3
1872,0,2,0,47,0,0,0,0,14,3
5488,0,2,0,62,3,0,0,0,15,1
481,0,2,0,41,0,0,0,0,23,1
5973,3,3,0,62,0,0,0,1,23,1
9601,0,2,0,50,2,0,0,0,17,0
2889,0,2,0,36,0,0,0,0,15,2
6687,1,1,0,61,0,0,0,0,17,4
6316,5,1,0,80,0,0,0,1,12,3
528,1,1,0,79,0,0,0,0,13,4
4130,0,3,0,60,0,0,0,0,19,3
723,0,1,0,63,0,0,0,1,15,3
5121,6,1,0,73,0,0,0,1,13,2
4723,0,3,0,42,0,0,0,0,23,1
221,0,3,0,126,1,0,0,0,15,4
9189,0,2,0,27,0,0,0,0,19,0
1936,0,3,0,79,0,0,0,0,20,6
345,0,3,0,46,0,0,0,0,15,3
8333,1,3,0,50,0,0,0,1,23,1
9675,1,2,0,55,0,0,0,1,19,2
4484,0,2,0,37,0,0,0,1,17,2
9707,1,2,0,41,0,0,0,0,20,3
8487,0,1,0,36,0,0,0,0,12,2
9217,0,2,0,25,0,0,0,1,12,2
6904,1,4,0,75,0,0,0,1,14,7
9155,0,2,0,48,1,0,0,1,8,2
5961,1,3,0,80,0,0,0,0,15,4
7035,8,2,0,101,0,0,0,1,14,5
6052,2,2,0,60,0,0,0,1,7,5
2392,1,2,1,96,1,0,0,1,26,7
7182,1,2,1,93,3,0,0,0,17,1
4329,0,1,0,39,0,0,0,1,11,5
6453,0,2,0,69,2,0,0,1,19,3
1984,0,2,0,33,0,0,0,0,16,1
8247,2,2,0,112,6,0,0,0,18,4
1555,1,2,0,73,0,0,0,0,13,4
4851,1,3,0,114,0,0,0,0,26,10
9096,2,1,0,53,0,0,0,1,13,3
9923,0,3,0,42,0,0,0,0,20,1
7533,8,2,0,105,0,0,0,1,23,6
6854,5,2,0,84,0,0,0,1,25,5
4642,0,2,0,38,0,0,0,0,12,3
2882,3,3,0,94,0,0,0,1,21,4
1678,0,2,0,53,0,0,0,1,12,4
4886,1,3,0,62,0,0,0,1,20,3
1965,0,6,0,135,1,0,0,1,22,4
902,0,5,0,131,2,0,0,1,18,3
7131,6,1,0,85,0,0,0,1,8,5
3069,0,6,0,62,0,0,1,1,28,4
2297,1,2,1,47,0,0,0,0,17,4
6238,0,21,0,184,7,0,0,0,18,1
5863,3,2,0,75,0,0,0,0,15,3
297,0,4,0,78,0,0,0,0,22,4
8779,0,1,0,33,0,0,0,1,18,2
58,2,2,0,129,2,0,0,1,22,7
7243,0,2,0,93,0,0,0,0,8,6
4386,1,3,0,53,0,0,0,0,16,4
2985,1,2,0,68,0,0,0,0,12,7
28,2,6,0,210,5,0,0,1,9,3
4408,0,4,0,62,0,0,0,1,28,3
9878,0,3,0,54,0,0,0,0,19,4
2677,1,4,0,93,1,1,0,0,11,2
8546,0,4,0,49,1,0,0,0,17,1
5263,0,4,0,101,1,0,0,0,21,4
5842,6,2,0,71,0,0,0,1,14,4
7022,4,1,0,62,0,0,0,1,16,5
3249,0,2,0,40,0,0,0,0,19,3
5668,0,3,0,80,3,0,0,0,25,2
3885,0,4,0,86,1,0,0,1,22,3
7664,0,2,0,79,4,0,0,0,8,1
296,2,4,0,86,0,0,0,1,17,6
3162,1,2,1,68,0,0,0,1,21,3
2581,1,4,1,42,0,0,0,0,26,1
3871,0,3,0,68,0,0,0,0,22,4
9211,4,2,0,53,0,0,0,1,20,2
4405,0,4,0,67,0,0,0,0,28,3
6953,6,1,0,99,0,0,0,1,19,5
649,1,5,0,120,0,0,0,1,23,5
1371,1,2,0,62,0,0,0,1,19,6
9856,1,2,0,56,0,0,0,1,14,4
6993,1,3,1,71,2,0,0,1,19,1
5533,10,1,0,103,0,0,0,1,14,2
9621,0,2,0,52,0,0,0,0,21,1
5709,0,4,0,98,0,0,0,0,31,3
4210,4,4,4,65,0,0,0,0,35,3
682,1,1,0,42,0,0,0,0,12,3
435,1,1,0,79,0,0,0,0,13,4
9310,1,2,0,41,0,0,0,0,12,3
4825,0,3,0,57,0,0,0,1,20,5
9762,1,2,0,47,0,0,0,0,19,3
3160,0,2,0,57,0,0,0,0,14,3
1490,0,4,0,49,0,0,1,1,15,4
2988,1,3,0,37,0,0,0,1,13,2
813,0,3,0,38,0,0,0,0,15,2
1883,0,1,0,43,0,0,0,0,24,4
9268,0,2,0,59,0,0,0,0,18,3
4937,0,3,0,61,0,0,0,0,28,5
9936,1,2,0,53,0,0,0,0,19,2
1941,0,2,0,39,0,0,0,0,10,3
3297,0,2,0,39,0,0,0,0,21,3
3535,0,2,0,41,0,0,0,1,15,3
4526,0,3,0,93,0,0,0,0,26,6
3730,0,2,0,68,0,0,0,1,19,3
7016,3,3,0,68,0,0,0,0,16,4
1613,0,2,0,57,0,0,0,1,17,3
1182,0,2,0,82,1,0,0,0,12,5
1376,0,3,0,48,0,1,0,0,12,5
9225,0,3,0,41,0,0,0,0,14,2
3947,0,2,0,67,0,0,0,0,23,5
7211,0,3,0,74,3,0,0,0,16,1
5212,0,5,0,92,0,0,0,1,19,6
64,0,4,0,52,0,0,0,1,17,3
627,3,6,0,142,0,0,0,1,15,8
4422,0,2,0,54,0,0,0,1,20,3
1670,0,1,0,30,0,0,0,0,9,3
2113,1,2,0,48,0,0,0,0,16,3
5805,2,3,0,91,0,0,0,1,17,4
9764,4,2,0,55,0,0,0,0,13,3
4033,0,2,0,43,0,0,0,0,16,2
6546,8,1,0,76,0,0,0,1,7,3
7949,10,2,0,81,0,0,0,1,15,1
85,1,2,0,51,0,0,0,1,17,2
9181,0,3,0,59,0,0,0,0,12,2
1463,3,8,2,194,1,0,1,0,76,2
2284,1,3,0,91,0,0,0,1,22,9
2888,1,2,0,51,0,0,0,0,15,3
5835,8,2,0,96,0,0,0,1,16,6
685,2,4,0,73,0,0,0,1,20,5
4470,1,3,0,59,0,0,0,0,26,3
419,1,2,0,44,0,0,0,0,13,3
5229,0,2,0,95,0,0,0,1,14,6
4254,0,3,0,52,0,0,0,0,11,3
2710,0,5,0,81,2,0,0,1,18,3
2358,1,4,0,76,0,0,0,1,23,1
8060,4,1,0,81,0,0,0,1,15,7
1367,1,4,1,43,0,0,0,1,21,2
6278,0,1,0,81,0,0,0,1,9,2
3917,0,3,0,76,0,0,0,0,15,4
294,0,1,0,60,0,0,0,0,7,3
2640,1,3,0,79,4,0,0,1,15,3
9459,1,2,0,41,0,0,0,1,18,2
1507,0,2,0,60,0,0,0,0,26,4
9038,1,1,0,42,0,0,0,0,13,1
7394,6,1,0,69,0,0,0,1,10,5
1635,0,2,0,50,0,0,0,0,24,4
2458,1,2,0,52,0,0,0,0,16,3
9892,0,3,0,58,2,0,0,0,17,1
5559,3,2,0,96,1,0,0,0,21,2
9752,0,2,0,40,1,0,0,0,16,0
2301,4,8,4,89,0,0,1,1,62,4
4538,0,5,0,68,0,0,0,1,23,4
2939,0,2,0,43,0,0,0,0,21,4
1564,1,3,0,93,0,0,0,1,22,7
5690,8,1,1,70,0,0,0,1,19,2
8659,0,2,0,41,0,0,0,0,23,1
7518,5,1,0,78,0,0,0,0,16,5
1980,0,2,0,50,0,0,0,0,20,4
1884,0,3,0,51,0,0,0,1,27,2
3804,0,2,0,48,0,0,0,0,24,3
439,0,4,0,40,0,0,0,0,17,2
4636,1,2,1,61,0,0,0,1,39,3
4529,3,3,1,65,0,0,0,1,19,3
4333,1,4,0,131,0,0,0,0,40,7
3574,0,5,0,103,0,0,0,1,15,9
8742,1,1,1,45,0,0,0,0,15,3
8912,1,3,1,37,0,0,0,1,13,2
4818,0,3,0,42,0,0,0,0,18,2
6436,4,1,0,64,0,0,0,1,15,4
2987,0,2,0,30,0,0,0,1,13,3
7839,0,4,0,165,8,0,0,0,15,1
705,5,5,4,71,0,0,0,1,36,3
2281,1,2,1,47,0,0,0,0,17,4
8735,1,1,0,40,0,0,0,0,14,3
4148,1,2,1,60,0,0,0,1,42,3
5413,0,3,0,74,1,0,0,1,21,2
374,1,2,0,55,0,0,0,0,24,3
6406,0,3,0,95,2,0,0,0,16,4
9224,0,3,0,37,0,0,0,0,12,3
2586,0,6,0,60,0,0,0,1,42,1
1333,1,1,0,79,0,0,0,0,13,4
9573,0,2,0,48,0,0,0,1,11,1
5283,3,2,0,65,0,0,0,1,18,5
9132,0,3,0,57,2,0,0,0,17,1
8316,0,4,0,51,0,0,0,1,24,3
9810,0,2,0,50,1,0,0,0,18,3
1785,0,3,0,47,0,0,0,1,17,3
3183,1,2,1,68,0,0,0,1,21,3
495,1,2,0,116,2,0,0,0,17,4
7364,1,1,0,114,5,0,0,0,8,4
2861,0,3,0,72,0,0,0,0,27,4
7930,11,1,0,115,0,0,0,0,13,5
4042,0,3,0,45,0,0,0,0,15,3
7179,4,3,0,132,3,0,0,1,15,2
2898,0,4,0,55,0,0,0,0,23,3
367,1,3,0,48,0,0,0,0,20,3
850,0,2,0,35,0,0,0,0,8,3
7441,3,1,0,70,0,0,0,0,17,5
9455,0,2,0,49,0,0,0,0,25,4
4302,0,2,0,67,0,0,0,0,13,8
2654,0,3,0,61,0,0,0,1,17,3
3504,0,4,0,56,0,0,1,1,32,4
1542,1,2,1,46,0,0,0,0,24,3
4166,2,3,0,181,1,0,0,1,20,3
8867,1,2,1,58,1,0,0,0,17,1
323,1,1,0,111,0,0,0,0,26,7
2032,0,2,0,76,0,0,0,0,34,7
814,0,3,0,40,0,0,0,1,15,2
8940,0,1,0,36,0,0,0,1,14,3
9376,1,2,0,47,0,0,0,0,19,3
1080,0,3,0,32,0,0,0,0,15,2
2227,0,3,0,49,0,0,0,1,18,2
9137,1,1,0,48,0,0,0,0,8,3
9532,0,3,0,52,1,0,0,0,16,2
2706,0,3,0,59,0,0,0,1,14,5
6825,10,3,3,103,0,0,1,0,34,1
7557,7,2,0,82,0,0,0,1,23,2
1165,0,1,0,22,0,0,0,0,11,2
3262,5,3,4,110,0,0,1,1,57,5
4688,0,3,0,70,0,0,0,1,15,5
1451,0,4,0,119,7,1,0,0,12,3
3863,0,3,0,101,2,0,0,1,18,7
6104,9,3,0,100,1,0,0,0,17,1
9216,0,2,0,56,1,0,0,0,13,3
7121,9,2,1,164,1,0,0,1,16,5
6399,6,1,0,73,0,0,0,1,8,5
9589,0,2,0,25,0,0,0,0,17,0
6215,0,5,0,115,0,0,0,0,18,7
9646,1,3,0,49,0,0,0,1,17,2
5337,5,3,0,84,0,0,0,0,24,3
4057,0,2,0,37,0,0,0,0,15,2
9512,0,2,0,52,1,0,0,0,19,2
3000,4,4,4,64,0,0,0,1,35,3
9025,0,1,0,25,0,0,0,0,17,0
1232,2,2,1,46,0,0,0,0,16,3
1515,1,1,0,52,0,0,0,0,15,4
2314,1,3,0,85,0,0,0,0,22,7
1452,1,3,0,66,0,0,0,0,24,5
5268,1,3,0,75,0,0,0,0,24,4
6132,3,3,0,72,0,0,0,0,18,3
8532,0,2,0,49,0,0,0,0,17,2
6465,8,2,0,82,0,0,0,1,15,3
839,1,2,0,73,0,0,0,0,13,4
9916,0,2,0,40,0,0,0,0,23,2
8262,0,3,0,61,2,0,0,1,15,2
6415,1,3,0,101,1,0,0,0,20,3
8505,0,2,0,28,0,0,0,0,14,2
3568,1,3,0,155,0,0,0,1,17,12
9265,0,3,0,36,0,0,0,1,15,4
3088,0,2,0,84,0,0,0,1,22,5
8644,0,2,0,54,0,0,0,1,22,1
1715,0,3,0,53,0,0,0,0,36,1
340,1,3,1,70,0,0,0,0,24,5
9564,0,3,0,56,1,0,0,0,19,2
5943,0,3,0,60,0,0,0,1,11,5
9870,0,3,0,55,1,0,0,1,13,1
8103,10,1,0,112,0,0,0,1,23,6
8489,3,1,0,50,0,0,0,1,11,2
589,0,2,0,27,0,0,0,0,16,1
3366,5,3,4,121,0,0,1,1,66,5
2671,0,3,0,35,0,0,0,0,12,2
3590,1,2,0,107,0,0,0,1,34,6
35,0,2,0,60,0,0,0,1,12,5
29,2,2,0,135,2,0,0,1,22,7
8554,0,3,0,48,1,0,0,0,20,1
8118,7,2,0,96,0,0,0,0,20,6
2171,1,2,0,45,0,0,0,1,16,3
8378,0,2,0,46,0,0,0,0,23,2
5621,3,2,0,62,0,0,0,0,20,2
890,1,2,0,72,0,0,0,0,27,4
6490,1,2,0,96,1,0,0,0,21,5
3323,3,2,0,88,0,0,0,0,21,8
9397,1,2,1,55,0,0,0,0,22,2
3515,0,3,0,48,0,0,0,1,20,3
4421,0,2,0,64,0,0,0,0,18,3
8352,0,1,0,31,0,0,0,0,23,0
5362,5,3,0,86,0,0,0,1,19,4
3734,0,3,0,60,0,0,0,0,14,2
9464,0,2,0,44,0,0,0,0,20,3
7082,0,2,0,106,3,0,0,0,16,1
1655,1,3,0,93,0,0,0,1,22,7
5033,0,2,0,20,0,0,0,0,12,0
224,0,1,0,34,0,0,0,0,17,2
8626,2,1,0,44,0,0,0,0,16,2
6195,6,3,0,90,0,0,0,1,26,1
1591,1,3,0,84,0,0,0,0,26,4
5983,7,1,0,104,0,0,0,1,16,4
3257,0,3,0,39,0,0,0,1,16,3
6681,5,2,0,64,0,0,0,0,21,5
4771,1,3,1,56,0,0,0,1,33,2
2182,0,3,0,51,1,0,0,0,12,3
6804,0,2,0,70,3,0,0,1,21,2
4914,0,3,0,105,0,0,0,1,13,7
6787,7,2,0,83,0,0,0,1,14,6
4790,1,4,0,83,0,0,0,1,20,5
1210,1,2,1,43,0,0,0,0,14,2
422,0,1,0,60,0,0,0,0,7,3
8741,0,2,0,50,0,0,0,0,16,4
1707,1,2,1,43,0,0,0,1,19,2
1159,0,2,0,40,0,0,0,0,17,4
2307,0,4,0,48,0,0,0,0,15,4
274,0,3,0,211,9,0,0,0,15,3
172,1,3,0,84,0,0,0,0,25,5
3957,0,1,0,42,0,0,0,0,22,2
6697,7,1,0,75,0,0,0,1,13,5
3189,2,2,2,69,0,0,1,0,28,2
8133,4,1,0,62,1,0,0,1,11,3
4809,1,2,0,55,0,0,0,1,15,4
8084,4,3,0,75,0,0,0,0,17,3
1565,1,1,0,77,0,0,0,1,16,5
1783,0,2,0,48,0,0,0,0,20,3
844,0,4,0,197,10,1,0,0,12,3
9346,1,3,1,58,0,0,0,0,26,2
4462,2,2,1,78,1,0,0,0,27,2
905,0,2,0,133,0,0,0,0,18,11
5912,4,1,0,87,0,0,0,0,29,4
9951,0,2,0,42,0,0,0,0,15,3
9298,2,3,0,58,0,0,0,0,14,2
1548,1,2,0,73,0,0,0,0,13,4
2081,2,7,2,83,0,0,1,0,71,2
9882,0,2,0,51,1,0,0,0,25,3
3986,0,2,0,65,0,0,0,0,20,3
6390,7,1,0,82,1,0,0,1,19,3
7580,3,1,0,67,0,0,0,1,17,6
9246,0,2,0,47,0,0,0,0,25,2
6568,0,2,0,131,5,0,0,0,13,2
8207,0,4,0,140,1,0,0,0,24,2
3821,1,4,0,135,0,0,0,1,18,9
2647,0,3,0,60,0,0,0,0,13,5
4455,1,2,1,53,0,0,0,1,23,3
7160,6,1,0,67,0,0,0,1,8,2
8222,4,1,0,111,3,0,0,1,15,5
8597,0,1,0,31,0,0,0,0,18,1
9590,0,2,0,46,0,0,0,1,20,4
6072,2,1,0,86,2,0,0,0,14,3
2156,1,8,1,93,0,0,1,1,66,4
6713,0,2,0,176,3,0,0,1,18,7
3716,1,2,0,53,0,0,0,0,25,3
4058,0,2,0,56,0,0,0,0,23,4
5953,0,3,0,78,0,0,0,1,20,2
3103,0,2,0,59,0,0,0,0,22,3
559,2,4,0,102,0,1,0,0,13,4
4611,0,3,0,100,0,0,0,1,19,4
6979,8,2,0,100,1,0,0,0,15,1
1437,1,2,1,63,0,0,0,0,37,2
508,0,2,0,56,0,0,0,1,26,3
1870,0,2,0,47,0,0,0,0,14,3
756,1,8,0,216,7,0,0,0,16,5
5420,0,1,0,95,4,0,0,0,20,4
4051,0,2,0,53,0,0,0,0,24,5
8090,0,2,0,70,1,0,0,1,13,2
3837,2,4,0,213,1,0,0,1,18,9
2119,0,2,0,179,2,0,0,0,15,5
6153,0,1,0,67,0,0,0,0,13,6
7809,5,2,0,80,0,0,0,1,6,1
502,0,2,0,61,0,0,0,0,24,4
6260,2,1,0,42,0,0,0,1,19,2
9744,1,2,0,45,0,0,0,0,20,3
1540,0,2,0,56,0,0,0,1,18,4
6142,8,1,0,86,0,0,0,1,9,5
1212,0,4,0,137,8,1,0,0,12,3
9123,1,1,0,45,0,0,0,1,15,2
673,2,4,0,89,0,1,0,0,13,4
3378,1,2,0,55,0,0,0,0,19,3
8784,6,1,0,55,0,0,0,1,8,2
1465,1,3,0,79,0,0,0,1,19,6
1193,0,2,0,51,0,0,0,0,17,2
6985,0,3,0,93,0,0,0,1,15,2
1873,1,2,0,47,0,0,0,0,17,3
3591,3,3,1,118,0,0,0,1,16,5
6727,3,1,0,63,0,0,0,1,11,3
506,0,3,0,49,0,0,0,0,16,4
8119,3,1,0,67,0,0,0,0,17,5
507,0,1,0,24,0,0,0,0,7,3
9450,2,4,0,54,0,0,0,0,27,2
7132,9,1,0,94,0,0,0,1,8,2
4808,0,4,0,52,0,0,0,1,21,3
7304,7,3,0,110,1,0,0,0,12,4
1774,0,2,0,35,0,0,0,1,18,3
6855,8,2,0,111,0,0,0,1,18,6
4907,0,4,0,60,0,0,0,0,14,5
798,1,4,0,94,0,0,0,1,18,5
8786,2,3,0,50,0,0,0,0,19,1
7071,0,3,0,92,5,0,0,1,17,2
2830,0,3,0,93,0,0,0,1,26,6
9320,0,2,0,53,0,0,0,0,21,2
8738,0,2,0,53,3,0,0,0,13,1
313,1,3,1,54,0,0,0,0,16,8
747,0,1,0,43,0,0,0,0,11,3
3570,0,5,0,103,0,0,0,1,15,9
791,0,2,0,44,0,0,0,1,13,3
2477,0,3,0,38,0,0,0,1,17,3
9326,0,3,0,48,1,0,0,0,19,1
2571,0,3,0,53,0,0,0,0,27,2
5287,1,2,0,89,2,0,0,0,22,3
5216,1,3,0,91,2,0,0,1,15,4
2164,1,1,0,58,0,0,0,1,18,4
6578,5,1,0,80,1,0,0,1,8,4
8450,1,1,0,39,0,0,0,1,19,3
381,0,1,0,60,0,0,0,0,7,3
8509,0,1,0,37,0,0,0,0,21,2
1293,0,3,0,39,0,0,0,0,12,3
1913,0,2,0,43,0,0,0,0,20,3
600,0,3,0,47,0,0,0,0,21,2
3893,0,15,0,244,6,0,0,1,14,3
4142,0,3,0,57,0,0,0,0,31,2
1653,1,2,0,60,0,0,0,1,10,6
5225,0,2,0,63,2,0,0,0,17,1
1894,0,1,0,39,0,0,0,0,24,1
1945,0,1,0,22,0,0,0,0,11,2
3396,5,3,4,121,0,0,1,1,66,5
5480,1,4,0,109,3,0,0,1,14,3
9770,2,2,0,56,0,0,0,0,20,3
376,0,3,0,69,0,0,0,0,39,3
1967,1,1,1,52,0,0,0,0,31,4
3958,0,6,0,63,0,0,1,1,41,4
7136,10,1,0,78,0,0,0,1,8,2
7479,5,2,0,74,0,0,0,1,24,2
4506,1,4,0,50,0,0,0,0,14,4
9581,3,5,0,55,0,0,1,1,16,2
5289,8,1,0,85,0,0,0,1,14,6
1472,1,3,1,44,0,0,0,0,14,3
3347,1,2,0,46,0,0,0,0,18,4
6254,1,2,0,111,3,0,0,0,21,2
2854,0,2,0,49,0,0,0,0,23,3
8989,0,2,0,46,1,0,0,1,11,2
9776,0,2,0,44,0,0,0,0,19,2
6460,2,3,1,127,4,0,0,0,24,2
4063,0,1,0,23,0,0,0,0,10,2
5864,0,2,0,109,4,0,0,0,26,0
4307,0,3,0,53,0,0,0,0,19,4
4878,1,2,0,63,0,0,0,0,20,4
7250,10,3,0,140,1,0,0,0,25,2
5274,3,1,0,60,1,0,0,0,12,2
3991,0,2,0,42,0,0,0,1,7,3
1050,0,4,0,63,0,0,0,0,20,3
6176,2,1,0,85,1,0,0,0,15,5
6927,3,6,0,176,4,0,0,0,15,0
7865,5,1,0,65,0,0,0,1,8,3
2036,1,5,0,65,0,1,0,1,12,5
4040,0,3,0,53,0,0,0,1,16,3
6876,4,1,0,69,0,0,0,1,24,2
9355,1,3,1,59,0,0,0,1,28,3
1973,0,2,0,104,3,0,0,0,16,2
5073,0,2,0,24,0,0,0,0,16,0
2100,0,2,0,145,1,0,0,0,15,5
1500,0,3,0,46,0,0,0,0,17,3
9613,0,2,0,27,0,0,0,0,15,1
653,1,2,0,39,0,0,0,0,21,2
171,0,2,0,37,0,0,0,0,14,2
4086,0,3,0,53,0,0,0,0,17,3
243,1,2,0,136,2,0,0,0,19,2
5711,1,2,0,62,0,0,0,0,23,4
6973,7,2,0,92,0,0,0,0,19,3
2757,0,2,0,61,1,0,0,1,17,5
6885,0,2,0,79,0,0,0,1,24,6
5447,12,2,0,109,0,0,0,1,17,3
2077,3,1,0,102,0,0,0,1,22,6
4104,0,1,0,52,0,0,0,1,18,5
9560,1,3,1,47,0,0,0,1,20,2
7572,7,3,0,112,0,0,0,1,22,4
9467,0,3,0,57,0,0,0,0,15,4
4895,1,3,0,64,0,0,0,0,15,4
6693,0,1,0,77,1,0,0,0,19,3
8055,0,4,0,79,0,0,0,1,22,5
